name,price,type,description,features_result,i_features_result,o_features_result
"3017 SHERMAN AVENUE NW, WASHINGTON, DC 20001","
            
                USD $1,079,000 
            
            ",Townhouse,"desc::3017 Sherman Ave NW is a charming duplex ideally located in the heart of Columbia Heights! Both units are 2bd 1Ba with separate patio on the lower level and private deck for the upper unit overlooking sizable back yard. This is a property with history and very well maintained by the owner, as noted by the plethora of improvements and repairs over the years. ||","Property Type::
                        Townhouse
                    ||Land Size::
                
                    161.87
                    
                        m||Year Built::
                1902
            ||House Size::
                    
                        164.07
                        
                            m||Architecture Style::New Traditional||Building Unit Count::2||Provider::
                Keller Williams Capital Prop.
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Address::3017 SHERMAN AVENUE NW, WASHINGTON, DC 20001||",Celling Fan::True||,Exterior Types::Brick||
"1834 KENDALL STREET NE, WASHINGTON, DC 20002","
            
                USD $699,000 
            
            ",Apartment,"desc::An architectural masterpiece in the heart of Ivy City, The Flats at Kendall were built to stand out. Fusing classic charm with contemporary flair, unit 1 is a timeless home that will never go out of style. The development’s Art Deco exterior sets the tone for what you’ll find within: a one-of-a-kind home that’s as welcoming as it is exquisite. Set over 1,900 square feet and two floors of flexible living space with built-in surround sound, Unit 1 boasts 3 Primary suites, an open den, and 3.5 baths. The perfect complement to the home’s open and light-filled ambiance, soaring ceilings and grand 8 foot doors are designed to elevate and enchant. The state-of-the-art kitchen is equipped with sleek light fixtures and modern appliances, while all three spacious and sunlit bedrooms invite you to make yourself at home. Store prized belongings in the expansive closet your clothes deserve, start your mornings from the comfort of the spa-like bathroom, and take advantage of the alcove around the corner, your new home office where procrastination has finally met its match.  Located just steps from the storied Union Market and the upcoming New City development, this home is fit for the most discerning urban buyer with impeccable taste. Dig in to Michelin-approved fare at the iconic Ivy City Smokehouse, sample the vibrant brewery scene, head to La Puerta Verda for hip Mexican eats, catch a show at Echostage, and run everyday errands with ease. All SQFT is approximate.||","Property Type::
                        Apartment
                    ||Year Built::
                2021
            ||House Size::
                    
                        176.52
                        
                            m||Rooms::3 bedrooms/4 bathrooms/||Architecture Style::Contemporary||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Brentwood
            ||Address::1834 KENDALL STREET NE, WASHINGTON, DC 20002||",,Exterior Types::Brick||
"2328 CHAMPLAIN STREET NW, WASHINGTON, DC 20009","
            
                USD $399,000 
            
            ",Apartment,"desc::Spacious 1 bedroom in the heart of Adams Morgan just off 18th St. This condo features beautiful bamboo floors, loft-style finishes, and a brand-new HVAC system. There's plenty of room for living, dining, and work-from-home space. The well-equipped kitchen has granite countertops, stainless-steel appliances, built-in microwave, and a breakfast bar.  The Lofts at Adams Morgan is a pet-friendly community and has elevator access. Centrally located just off of 18th Street this building is close to it all; great restaurants, bars, shops, parks, and public tennis courts.  Less than a mile from 3 metro stations and garage parking is available for rent in the building.||","Property Type::
                        Apartment
                    ||Year Built::
                2002
            ||House Size::
                    
                        54.26
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Contemporary||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Adams Morgan
            ||Address::2328 CHAMPLAIN STREET NW, WASHINGTON, DC 20009||",,Elevator::True||Exterior Types::Brick||
"1319 HARVARD STREET NW, WASHINGTON, DC 20009","
            
                USD $719,999 
            
            ",Apartment,"desc::New Price!  Beautifully Spacious Two Level Condo in the Heart of Columbia Heights, with a Walk-Score of 95!!   This Home is Flooded with Natural Light and is Outfitted with High-End Finishes.  Gourmet Kitchen with Granite Counters/Breakfast Bar, Stainless Steel Appliances, 5 Burner Gas Stove and Pantry.  The Kitchen is Open to a Large Living and Dining Area that is Great for Entertaining.   The Spacious Main Level Bedroom with Balcony, Walk-in Closet, Sitting Area & Private Bathroom Complete the First Floor.||","Property Type::
                        Apartment
                    ||Year Built::
                2012
            ||House Size::
                    
                        127.00
                        
                            m||Rooms::2 bedrooms/3 bathrooms/||Architecture Style::Other||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::1319 HARVARD STREET NW, WASHINGTON, DC 20009||",,Exterior Types::Brick||
"1318 22ND STREET NW, WASHINGTON, DC 20037","
            
                USD $284,600 
            
            ",Apartment,"desc::Located in the quintessential area of CENTRAL/Dupont Circle! Adjacent to Rock Creek Park with walking paths galore and a community tennis court! WALK SCORE 100! Close to METRO, shops, restaurants and Georgetown/Downtown nightlife! There is a community laundry room and community bike storage space for all residents. Each resident also has an extra storage unit! New windows installed in 2014! Pet friendly! This sun filled east facing unit has large windows with a beautiful view. This unit features exposed brick wall, wood-burning fireplace and huge closets.||","Property Type::
                        Apartment
                    ||Year Built::
                1977
            ||House Size::
                    
                        40.78
                        
                            m||Rooms::1 bathroom/||Architecture Style::Contemporary||Provider::
                Monument Sotheby's International Realty
            ||Franchise::
                Sotheby's International Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Central
            ||Address::1318 22ND STREET NW, WASHINGTON, DC 20037||",,Elevator::True||Exterior Types::Brick||
"1317 HARVARD STREET NW, WASHINGTON, DC 20009","
            
                USD $589,900 
            
            ",Apartment,"desc::***OPEN SUNDAY, 3/27, 2-4.***  This sunny penthouse unit in Columbia Heights offers two sizable bedrooms and two full baths across the entire top floor of a converted row house.  The front of the residence offers an open kitchen/dining/living room with oversized windows and sunny southern exposure.  The gourmet kitchen boasts GE stainless steel appliances and granite counters.  Beautiful oak hardwood floors run throughout.  The primary bedroom with ensuite bath is large enough for a king-sized bed, while the second bedroom easily accommodates a queen bed or might be used instead as a large office or den.  Complete with stacked washer/dryer and a spacious private deck off the primary suite.  Separately-deeded parking with room for additional storage coneys or may be sold separately.  New heat pump (2021).  Pet-friendly, low condo fee, a Walk Score of 95, a Bike Score of 97 and steps to the Columbia Heights metro.  Don't miss it!||","Property Type::
                        Apartment
                    ||Year Built::
                1907
            ||Car Spaces::1||House Size::
                    
                        74.97
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Other||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::1317 HARVARD STREET NW, WASHINGTON, DC 20009||",,Exterior Types::Brick||
"2424 17TH ST NW #105, WASHINGTON, DC 20009","
            
                USD $289,000 
            
            ",Apartment,direction::Direction: On 17th St NW between Euclid St NW and Kalorama Rd NW||,"Property Type::
                        Apartment
                    ||Year Built::
                1910
            ||Rooms::1 bedroom/1 bathroom/||Architecture Style::Other||Building Unit Count::105||Provider::
                Long & Foster Real Estate
            ||County::
                WASHINGTON
            ||Address::2424 17TH ST NW #105, WASHINGTON, DC 20009||",,Exterior Types::Brick||
"404 6TH STREET SE, WASHINGTON, DC 20003","
            
                USD $2,395,000 
            
            ",Townhouse,"desc::Welcome to this grand Capitol Hill Victorian, located in-bounds for Brent ES and steps to Eastern Market and Metro. This home has been lovingly renovated and reconfigured over the past three years; adding every modern convenience while retaining and restoring its historical details. The home features approximately 4,000 square feet of living space on a grand scale over 4 levels. The main house features 10+ foot ceilings. 5 bedrooms, 4 bathrooms, home office, a chef’s kitchen with a butler’s pantry. The lower level features a 1 bedroom and bath unit (with C of O), 8-foot ceilings and a cool rock-climbing wall inside the internal light well. The interior stairs from the main house to the unit remain in place as well, adding to flexibility for your living situation. Delving into the historical features of the home; all hardwood floors were retained where it was possible. The front parlor features a bay window, there are working pocket doors between this room and the formal dining room. All radiators were restored, and refinished, and new Hudson Reed radiators were added where necessary. The Eastlake mortise door hardware was restored and is in working order with keys. The exposed brick wall on the 2nd level brings warmth to the home. Where the old meets new – every detail was addressed. All new mechanical systems are in place as are the electrical, plumbing and solar panels (owned). Ubiquiti Networks, Unifi access points on each floor with the hub/switch in the basement and new Cat6 wiring. The chef’s kitchen features a generous center island with a 36” sink, double Liebherr fridges, professional Smegg gas range and Asko dishwasher. The Butler’s Pantry will not disappoint with a 2nd sink, 2nd dishwasher, Brew Express automatic filling Coffee system, SodaStream with 10 lb CO2 connection, and a beverage fridge. The bathrooms feature Restoration Hardware sinks and vanities, Grohe shower hardware, silent fans and heated floors. Two bathrooms feature soaking tubs and towel warmer radiators. In the neighborhood, you are in the Brent Elementary school district. In addition to your own yard, there is access to a multitude of parks including Marion Park, Folger Park and Garfield Park. You are also close to Eastern Market and the surrounding restaurants and shops. There are many other features of the home that must be seen to be appreciated. The entire third level is dedicated to the primary suite with a spacious bath and closet. The second level has an additional primary suite with attached bath, three additional bedrooms, bath, open family room and deck. The front of the house features a brick patio with planters, landscaping and a dedicated section for storing strollers or bikes. The backyard can double as off-street parking with a Mule gate opener and a grass reinforcement mesh was installed beneath the sod, making it is possible to park on the grass without harming it. This home is not to be missed.||","Property Type::
                        Townhouse
                    ||Land Size::
                
                    161.87
                    
                        m||Year Built::
                1906
            ||Car Spaces::1||House Size::
                    
                        371.61
                        
                            m||Rooms::6 bedrooms/5 bathrooms/1  basement/||Architecture Style::Victorian||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Capitol Hill
            ||Address::404 6TH STREET SE, WASHINGTON, DC 20003||",,Basement::True||Exterior Types::Brick||
"1722 WEST VIRGINIA AVE NE, WASHINGTON, DC 20002","
            
                USD $799,000 
            
            ",Apartment,"desc::Elegantly designed unit featuring unparalleled craftsmanship with great attention to detail in the heart of Trinidad. This four unit condominium building is adding charm to the neighborhood and these units are perfectly designed with an upscale flair. Unit 3 is a wonderfully crafted penthouse unit located on the left of the bldg side with 2018 sq ft. Two floors of contemporary design with an intriguing open floor plan that offers a flexible layout for either relaxing or entertaining. This unit boasts 2 full bedrooms, a den, and 2.5 bathrooms. The perfect complement to the home’s open and light-filled ambiance, soaring ceilings and grand 8 foot doors are designed to elevate and enchant. The state-of-the-art kitchen is equipped with sleek light fixtures and modern appliances, that add to the at home feeling.The fabulous designed home has hardwood floors throughout the entire home, large bathrooms featuring generous walk-in showers with spa-inspired shower heads.  The open concept kitchen and living area are designed with a modern backsplash, stainless steel appliances, gourmet style with an island, and new windows that capture the essence of natural sunlight.  Enjoy an evening on the ROOF TOP DECK or walk the neighborhood to H St NE, Michelin-approved fare at the acclaimed Ivy City Smokehouse, sample the vibrant brewery scene, head to La Puerta Verda for hip Mexican eats, catch a show at Echostage, and run everyday errands with ease, with Target, Giant, whole foods all within reach! Don't miss out on the opportunity to own today in the best and hottest neighborhood in DC!||","Property Type::
                        Apartment
                    ||Year Built::
                1931
            ||House Size::
                    
                        158.86
                        
                            m||Rooms::2 bedrooms/3 bathrooms/||Architecture Style::Contemporary||Provider::
                Keller Williams Capital Prop.
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Trinidad
            ||Address::1722 WEST VIRGINIA AVE NE, WASHINGTON, DC 20002||",Celling Fan::True||,Exterior Types::Brick||
"2201 L STREET NW, WASHINGTON, DC 20037","
            
                USD $300,000 
            
            ",Apartment,"desc::As you walk into the lobby of the Carriage House you’re welcomed by the friendly concierge who is super helpful with guiding your guests, holding your packages and answering questions. On the 7th floor, open your front door to a sun filled studio with a lovely east facing view of the attractive West End streets. You will marvel at the soft fresh grey paint with white trim, two oversized walk-in closets to take care of your storage needs, new appliances in the cozy kitchen and timeless new berber carpet. Need fresh air, take the elevator to the expansive roof top deck complete with pool, lounge chairs and stunning views of the DC skyline. Your condo fees include all utilities, 24x7 concierge service, bike storage, onsite property management, common laundry facilities making this condo an excellent value. For investors, there is a 6-month minimum rental policy and no other restrictions.||","Property Type::
                        Apartment
                    ||Year Built::
                1967
            ||House Size::
                    
                        41.34
                        
                            m||Rooms::1 bathroom/||Architecture Style::Contemporary||Provider::
                Keller Williams Realty - Arlington
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                West End
            ||Address::2201 L STREET NW, WASHINGTON, DC 20037||",Celling Fan::True||,Elevator::True||Exterior Types::Brick||
"2201 L STREET NW, WASHINGTON, DC 20037","
            
                USD $399,000 
            
            ",Apartment,"desc::NEW LISTING! Open house Sun 1-3pm. Freshly renovated!! Sunny 1BR/1BA in unbeatable West End location, near Foggy Bottom, Dupont, Farragut Metro, WalkScore 99! Open floorplan, updated kitchen and bath in crisp contemporary colors. Ample closets including a walk-in and a large entrance closet, fitted with custom closet storage system. This PET-FRIENDLY building offers a 24hr front desk, rooftop deck and pool, onsite management, bike storage.  Condo fee INCLUDES ALL UTILITIES! Prestigious location, next to Ritz Carlton hotel and Equinox gym. Convenient to Georgetown and George Washington universities and hospitals, World Bank, IMF, State Department. Whole Foods, Trader Joe's, Bluestone Lane, and new Mercy Me and Tatte bakeries are just blocks away. Great dog park 4 blocks away. Investor friendly -- only 6-month min rental policy, no other restrictions! Building allows install of WASHER/DRYER. Must see in person!!! Act quickly -- last updated listing of this floor plan in this building sold in just 4 days for $430k!!!||","Property Type::
                        Apartment
                    ||Year Built::
                1967
            ||House Size::
                    
                        55.74
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::New Traditional||Provider::
                Keller Williams Capital Prop.
            ||Franchise::
                Keller Williams Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                West End
            ||Address::2201 L STREET NW, WASHINGTON, DC 20037||",,Exterior Types::Brick||
"2201 L ST NW #905, WASHINGTON, DC 20037","
            
                USD $749,900 
            
            ",Apartment,direction::Direction: Enter into GPS||,"Property Type::
                        Apartment
                    ||Year Built::
                1967
            ||Rooms::1 bedroom/2 bathrooms/||Architecture Style::Other||Building Unit Count::905||Provider::
                Long & Foster Real Estate
            ||County::
                WASHINGTON
            ||Address::2201 L ST NW #905, WASHINGTON, DC 20037||",Celling Fan::True||,Exterior Types::Brick||
"2201 L ST NW #718, WASHINGTON, DC 20037","
            
                USD $299,500 
            
            ",Apartment,"direction::Direction: Corner of L and 22nd St., NW, South of M St., NW||","Property Type::
                        Apartment
                    ||Year Built::
                1967
            ||Rooms::1 bathroom/||Architecture Style::Other||Building Unit Count::718||Provider::
                Long & Foster Real Estate
            ||County::
                WASHINGTON
            ||Address::2201 L ST NW #718, WASHINGTON, DC 20037||",Floor Coverings::Tile - Ceramic||,Elevator::True||Exterior Types::Brick||
"2201 L STREET NW, WASHINGTON, DC 20037","
            
                USD $399,900 
            
            ",Apartment,"desc::Nice one bedroom condo for sale in central Location close to metro lines orange and red. Well maintained condo, hardwood floors, and nice size bedroom. Roof deck with pool, 24 hour front desk. Walking distance to George Washington U and other attractions. Condo fee includes all utilities||","Property Type::
                        Apartment
                    ||Year Built::
                1967
            ||House Size::
                    
                        53.23
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Contemporary||Provider::
                Samson Properties
            ||County::
                WASHINGTON
            ||Subdivision::
                Central
            ||Address::2201 L STREET NW, WASHINGTON, DC 20037||",,Elevator::True||Exterior Types::Brick||
"2201 L ST NW #220, WASHINGTON, DC 20037","
            
                USD $300,000 
            
            ",Apartment,"direction::Direction: 2201 L St NW #220, Washington, DC 20037||","Property Type::
                        Apartment
                    ||Year Built::
                1967
            ||Rooms::1 bathroom/||Architecture Style::Other||Building Unit Count::220||Provider::
                Long & Foster Real Estate
            ||County::
                WASHINGTON
            ||Address::2201 L ST NW #220, WASHINGTON, DC 20037||",Floor Coverings::Hardwood||,Exterior Types::Brick||
"1340 HARVARD STREET NW, WASHINGTON, DC 20009","
            
                USD $899,000 
            
            ",Apartment,"desc::Bright and spacious, this beautifully designed modern condominium features an open floor plan, wide plank oak woods floors throughout, a modern kitchen with quartz counters and Bosch stainless steel appliances, three spacious bedrooms with spa-inspired  baths.  Enjoy your morning coffee or evening cocktail on your private outdoor deck. Expansive windows, walk-in closets, and designer finishes complement the modern decor. Bonus lower-level recreation room is ideal for entertaining,  workout room, or home office.  One secure compact parking space is included.  ||","Property Type::
                        Apartment
                    ||Year Built::
                1910
            ||Car Spaces::1||House Size::
                    
                        163.51
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::New Traditional||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::1340 HARVARD STREET NW, WASHINGTON, DC 20009||",,Basement::True||Exterior Types::Brick||
"1340 HARVARD ST NW NW, WASHINGTON, DC 20009","
            
                USD $1,149,000 
            
            ",Apartment,"desc::Stunning and spacious, this top-floor beautifully designed modern condominium features an open floor plan, wide plank oak wood floors throughout, a modern kitchen with quartz counters and Bosch stainless steel appliances, two large bedrooms with spa-inspired ensuite baths.  Enjoy your morning coffee or evening cocktail on one of THREE private outdoor decks including a rooftop deck.  Expansive windows, walk-in closets, and designer finishes complement the modern decor. The top floor bonus room is ideal for entertaining, sitting area, workout room, or home office.  One secure compact parking space is included.  ||","Property Type::
                        Apartment
                    ||Year Built::
                1920
            ||Car Spaces::1||House Size::
                    
                        159.51
                        
                            m||Rooms::2 bedrooms/3 bathrooms/||Architecture Style::New Traditional||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::1340 HARVARD ST NW NW, WASHINGTON, DC 20009||",,Exterior Types::Brick||
"2110 R STREET NW, WASHINGTON, DC 20008","
            
                USD $3,275,000 
            
            ",Other,"desc::Multi Family in the heart of Dupont Circle- 6 Units: Two 2 Bedrooms/2 Baths Four 1 Bedrooms/1 Bath- all with their own washer/dryers. Certificate of Occupancy for 6 units and professionally managed. Currently renting as furnished 30 day rentals.  Live in the upstairs mega 2 Bedroom, with outdoor space and rent the rest or have 6 income producing units-  Approximately $175K NOI. Tours begin Monday 3/7: call  to schedule tour.||","Property Type::
                        Other
                    ||Land Size::
                
                    121.41
                    
                        m||Year Built::
                1900
            ||Rooms::8 bedrooms/8 bathrooms/1  basement/||Architecture Style::Other||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Old City #2
            ||Address::2110 R STREET NW, WASHINGTON, DC 20008||",,Basement::True||Exterior Types::Brick||
"2110 R STREET NW, WASHINGTON, DC 20008","
            
                USD $3,275,000 
            
            ",Other,desc::Multi Family -6 unit in the heart of Dupont.  Breakdown: Four 1-bedroom and Two 2-bedroom units- s. Live on the top floor and rent the rest- so many options.||,"Property Type::
                        Other
                    ||Land Size::
                
                    121.41
                    
                        m||Year Built::
                1900
            ||Architecture Style::Other||Building Unit Count::4||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Address::2110 R STREET NW, WASHINGTON, DC 20008||",,Exterior Types::Brick||
"2301 CHAMPLAIN STREET NW, WASHINGTON, DC 20009","
            
                USD $540,000 
            
            ",Apartment,"desc::New listing of a beautifully updated, 2-bedroom unit with garage parking at Adams Row, a pet-friendly, luxury condo building. Flooded with light from its floor-to-ceiling windows, this loft-style condo features 2 bedrooms, each with en-suite bathrooms. Ten-foot ceilings, washer/dryer in unit, great closet space. Newer floors and HVAC.  Investor friendly.||","Property Type::
                        Apartment
                    ||Year Built::
                2004
            ||Car Spaces::1||House Size::
                    
                        65.03
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Contemporary||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Mount Pleasant
            ||Address::2301 CHAMPLAIN STREET NW, WASHINGTON, DC 20009||",,Elevator::True||
"2301 CHAMPLAIN STREET NW, WASHINGTON, DC 20009","
            
                USD $569,900 
            
            ",Apartment,"desc::Rarely Available 2 bedrooms, 2 full baths, and 1 large garage parking spot (19 ft x8.5 ft) in Adams Row Condominiums, a PN Hoffman building. Unit 114 IS ON THE 2ND LEVEL in this building. Light-filled, open living space in the heart of Adams Morgan and steps from the new Line Hotel, Tail Up Goat, Perry's, Mintwood, Federalist Pig, and 18th street. Brick and concrete construction. Modern, industrial loft featuring 10 foot ceilings and exposed ductwork. Wood flooring throughout. Stainless steel appliances with gas range. Washer/Dryer in unit. Huge master bedroom walk-in closet. Smoke Free building. Very close to Harris Teeter, Safeway, and CVS. One block from Kalorama Park and Marie Reed Rec Center. Less than 1 mile from two Metro stations, Dupont Circle and Woodley Park. The Adams Row building was awarded the 2006 Residential Architect Award of Merit, and other awards for design.||","Property Type::
                        Apartment
                    ||Year Built::
                2004
            ||Car Spaces::1||House Size::
                    
                        70.89
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Contemporary||Provider::
                Taylor Properties
            ||County::
                WASHINGTON
            ||Subdivision::
                Mount Pleasant
            ||Address::2301 CHAMPLAIN STREET NW, WASHINGTON, DC 20009||",,Elevator::True||Exterior Types::Brick||
"141 12TH STREET NE, WASHINGTON, DC 20002","
            
                USD $699,000 
            
            ",Apartment,"desc::Masks REQUIRED by all at ALL times. Just a half block to Lincoln Park, this multi-level 2BR/1.5BA unit boasting wood floors, a fireplace, charming WFH space,  and TWO large PRIVATE decks in the pet-friendly Steuart Square makes a smart choice for location-sensitive Capitol Hill buyers. Living room features a woodburning fireplace to snuggle up in front of, and a nestled into its own nook underneath the stairs is a clever built-in WFH space with bookcase and pop-up desk, with coat closet alongside. Step up to a lovely kitchen with stainless steel appliances, plenty of cabinets, quartz countertops and backsplash, and a marble floor, across from a convenient yet discreetly-located powder room. Step through to a marvelous dining room, looking at THREE windows. On one end is a large built-in bookcase, at the other end a sliding glass door wall opens to a large private deck, with a picnic table that conveys. Upstairs are a lovely marbled bath with storage vanity, large hall linen closet and an in-unit washer/dryer, plus two large bedrooms, each with space for additional WFH options. One has double closets, while the other features a solarium wall of glass with a perfect spot to park the Peloton and cycle year round. Open the curtains, and step onto a SECOND large private deck. Enjoy living a half block to Lincoln Park and multiple Capital BikeShares, steps to Maury Elementary, a few blocks to Eastern Market, Barracks Row and H Street, in an 18 unit boutique building that has recently installed a new roof, with solar panels to help offset common electric costs. Condo fee of $542.89/mo includes water, sewer, trash, landscaping, common area maintenance, and master building insurance.||","Property Type::
                        Apartment
                    ||Year Built::
                1880
            ||House Size::
                    
                        104.89
                        
                            m||Rooms::2 bedrooms/2 bathrooms/||Architecture Style::Other||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                Capitol Hill
            ||Address::141 12TH STREET NE, WASHINGTON, DC 20002||",Fire Place::True||,
"1106 COLUMBIA NW, WASHINGTON, DC 20009","
            
                USD $309,900 
            
            ",Apartment,"desc::Check out this cozy 1 bedroom with 1 bath  condo located in the Columbia Heights. Recently painted with Stainless steel appliances , Quartz countertops, and nice Hardwood floors. The bathroom been recently update . Nice space in the kitchen for cooking. A new modern feel with the open floor concept. Just a 5 minute walk to the Columbia Heights metro . Many Upscale Restaurants and Shopping store Dog parks  and not far National Zoo.||","Property Type::
                        Apartment
                    ||Year Built::
                1921
            ||House Size::
                    
                        40.04
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Contemporary||Provider::
                Samson Properties
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::1106 COLUMBIA NW, WASHINGTON, DC 20009||",,Exterior Types::Brick||
"1112 RAUM STREET NE, WASHINGTON, DC 20002","
            
                USD $952,000 
            
            ",Townhouse,"desc::Great opportunity to own a well maintained 4 2 BR units building  close in. All units have enclosed porch with closet & window and used as 2nd bedroom.1 unit vacant allows for owner occupied with d FHA financing, Located next to Gallaudet University. This home is close to Noma-Gallaudet and Union Station Metro Station as well as Florida Ave, Rhode Island Ave, New York Ave, and Bladensburg Road, for great access in and out of the city. ||","Property Type::
                        Townhouse
                    ||Land Size::
                
                    242.81
                    
                        m||Year Built::
                1932
            ||House Size::
                    
                        277.59
                        
                            m||Architecture Style::Other||Building Unit Count::4||Provider::
                Allegiance Realty Partners, LLC
            ||Franchise::
                RE/MAX International
            ||County::
                WASHINGTON
            ||Subdivision::
                Trinidad
            ||Address::1112 RAUM STREET NE, WASHINGTON, DC 20002||",,Exterior Types::Brick||
"517 COLUMBIA ROAD NW, WASHINGTON, DC 20001","
            
                USD $899,000 
            
            ",Townhouse,"desc::Lovely classic  Columbia Heights row house with a modern open floor plan. Renovated in 2021-2022 . Abundant sunlight , waterproof hardwood floors,   kitchen and deck. Finished basement with 2 entrance, full bath and kitchen. PLUS PLUS 2 parking space.  HOME WARRANTY INC. eavy up in process.  Updated price||","Property Type::
                        Townhouse
                    ||Land Size::
                
                    161.87
                    
                        m||Year Built::
                1914
            ||Car Spaces::4||House Size::
                    
                        123.75
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Colonial||Provider::
                Fairfax Realty Select
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::517 COLUMBIA ROAD NW, WASHINGTON, DC 20001||",Celling Fan::True||,Basement::True||Exterior Types::Brick||
"1344 MARYLAND AVENUE NE, WASHINGTON, DC 20002","
            
                USD $439,900 
            
            ",Apartment,"desc::Stellar investment opportunity: 3-yrs young 1-bed condo with an active lease through Sept '22. Low fees and young appliances/HVAC are perfect for a first time investor. Spacious and bright 1 bedroom condo in a pet-friendly boutique building. Modern features include an open concept layout with plenty of space to live, dine, and remotely work, Juliet balcony, quartz countertops, stainless steel appliances with gas cooking, nest thermostat, and in-unit front loading laundry. Located just one block from H st, surrounded by dozens of restaurants (Maketto, Cane, Fancy Radish, etc.) and minutes from Whole Foods, Trader Joe’s, Union Market, and Union Station. Take advantage of today's low interest rates or reinvest using a 1031 exchange.||","Property Type::
                        Apartment
                    ||Year Built::
                2018
            ||House Size::
                    
                        59.46
                        
                            m||Rooms::1 bedroom/1 bathroom/||Architecture Style::Contemporary||Provider::
                Compass
            ||County::
                WASHINGTON
            ||Subdivision::
                H Street Corridor
            ||Address::1344 MARYLAND AVENUE NE, WASHINGTON, DC 20002||",,Exterior Types::Brick Veneer||
"629 COLUMBIA ROAD NW, WASHINGTON, DC 20001","
            
                USD $475,000 
            
            ",Townhouse,"desc::SHORT SALE OPPORTUNITY... Currently being used as a Daycare.. Tenants will move Immediately...""Immediate Possession"".||","Property Type::
                        Townhouse
                    ||Land Size::
                
                    161.87
                    
                        m||Year Built::
                1911
            ||House Size::
                    
                        139.35
                        
                            m||Rooms::4 bedrooms/4 bathrooms/1  basement/||Architecture Style::Colonial||Provider::
                Tristar Realty Inc
            ||County::
                WASHINGTON
            ||Subdivision::
                Columbia Heights
            ||Address::629 COLUMBIA ROAD NW, WASHINGTON, DC 20001||",Fire Place::True||,Basement::True||
"1315 TRINIDAD AVENUE NE, WASHINGTON, DC 20002","
            
                USD $735,000 
            
            ",Apartment,"desc::Stunning contemporary condo located in Trinidad. This impressive like new condo features 3BR, 2.5BA, 2 levels, and a spectacular open floor plan.  A two-car parking pad with electric vehicle charging station is located in the back of the home and is secured via a remote-operated garage door.  Property is located in the heart of Trinidad, close to Union Market, Trader Joes, Whole Foods, gas stations, restaurants and more. With a Walk Score of 89 and Metro just around the corner, this is city-living at its finest!||","Property Type::
                        Apartment
                    ||Year Built::
                1932
            ||Car Spaces::1||House Size::
                    
                        139.35
                        
                            m||Rooms::3 bedrooms/3 bathrooms/1  basement/||Architecture Style::Contemporary||Provider::
                Fathom Realty
            ||County::
                WASHINGTON
            ||Subdivision::
                Trinidad
            ||Address::1315 TRINIDAD AVENUE NE, WASHINGTON, DC 20002||",,Basement::True||Exterior Types::Brick||
